service_id,venue_id,venue_name,service_name,normalized_service_name,service_category,description,duration_minutes,price,currency,price_raw,price_type,tax_service_status,couple_price,per_person,booking_url,source_url,date_verified,confidence
obs-caef9dc4b4-s2,obs-caef9dc4b4,KOYA SPA,SHI-ATSU,Other,Other,The Art of Japanese Bodywork. Strong massage to improve postural alignment and restore your body.,60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s3,obs-caef9dc4b4,KOYA SPA,STRESS RELIEF MASSAGE,Traditional Massage,Traditional Massage,"Superior antistress treatment working into your nervous system focusing in the head, face, neck and upper body.",60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s4,obs-caef9dc4b4,KOYA SPA,KOYA SIGNATURE MASSAGE,Traditional Massage,Traditional Massage,"This unique massage, created by KOYA team, uses highly therapeutic techniques promoting emotional, mental, spiritual and physical healing.",60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s5,obs-caef9dc4b4,KOYA SPA,JAPANESE DEEP TISSUE MASSAGE,Deep Tissue,Deep Tissue,A powerful healing massage applying strong pressure on specific points of your body with the goal to release deep muscle tension.,60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s6,obs-caef9dc4b4,KOYA SPA,MOM-TO-BE,Other,Other,"This blissful Pregnancy Massage is designed to alleviate the aches and tension associated with pregnancy, using gentle and safe techniques that promote overall well-being and creates a peaceful, tranquil space for you to connect with your growing baby.",60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s7,obs-caef9dc4b4,KOYA SPA,FOUR HANDS BODYWORK,Four Hands Massage,Four Hands Massage,"Experience the restorative benefits of two master therapists massaging your body in seamless coordination, relieving tension using a blend of techniques that provide grounding and healing.",90,850000,IDR,850K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s8,obs-caef9dc4b4,KOYA SPA,"BACK, HIPS AND LEGS MASSAGE",Traditional Massage,Traditional Massage,"The primary goal of this trigger point therapy is to release tension throughout the body, reduce pain, and ease chronic stress.",60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s9,obs-caef9dc4b4,KOYA SPA,"HEAD, NECK, SHOULDERS AND ARMS MASSAGE",Head Massage,Head Massage,"Using firm pressure, soothing strokes and stretches, this massage is designed to concentrate on tension built up in the upper body, so the benefits can be achieved in a shorter period of time.",60,350000,IDR,350K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s10,obs-caef9dc4b4,KOYA SPA,KOYA JOURNEY,Other,Other,"Embark on a transformative escape designed to cleanse, rejuvenate, and restore your body and mind. Indulge in a deeply restorative bodywork massage that masterfully blends ancient and modern techniques to release tension, enhance circulation, and promote holistic well-being.",120,850000,IDR,850K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s11,obs-caef9dc4b4,KOYA SPA,DEEP SLEEP,Other,Other,"This ritual is meticulously crafted to unlock a profound sense of tranquility. By stimulating key acupressure points along the back and legs, it gently soothes the nervous system, enhances sleep quality, and improves circulation.",120,850000,IDR,850K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com/,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s12,obs-caef9dc4b4,KOYA SPA,BALI BLISS MASSAGE,Traditional Massage,Traditional Massage,A gentle massage with vital points stimulation to detoxify the body and create Calm & Deep Relaxation.,90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s13,obs-caef9dc4b4,KOYA SPA,SHI-ATSU,Other,Other,The Art of Japanese Bodywork. Strong massage to improve postural alignment and restore your body.,90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s14,obs-caef9dc4b4,KOYA SPA,STRESS RELIEF MASSAGE,Traditional Massage,Traditional Massage,"Superior antistress treatment working into your nervous system focusing in the head, face, neck and upper body",90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s15,obs-caef9dc4b4,KOYA SPA,KOYA SIGNATURE MASSAGE,Traditional Massage,Traditional Massage,"This unique massage, created by KOYA team, uses highly therapeutic techniques promoting emotional, mental, spiritual and physical healing.",90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s16,obs-caef9dc4b4,KOYA SPA,JAPANESE DEEP TISSUE MASSAGE,Deep Tissue,Deep Tissue,A powerful healing massage applying strong pressure on specific points of your body with the goal to release deep muscle tension.,90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s17,obs-caef9dc4b4,KOYA SPA,MOM-TO-BE,Other,Other,"This blissful Pregnancy Massage is designed to alleviate the aches and tension associated with pregnancy, using gentle and safe techniques that promote overall well-being and creates a peaceful, tranquil space for you to connect with your growing baby.",90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s18,obs-caef9dc4b4,KOYA SPA,FOUR HANDS BODYWORK,Four Hands Massage,Four Hands Massage,"Experience the restorative benefits of two master therapists massaging your body in seamless coordination, relieving tension using a blend of techniques that provide grounding and healing.",90,850000,IDR,850K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s19,obs-caef9dc4b4,KOYA SPA,"BACK, HIPS AND LEGS MASSAGE",Traditional Massage,Traditional Massage,"The primary goal of this trigger point therapy is to release tension throughout the body, reduce pain, and ease chronic stress.",90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s20,obs-caef9dc4b4,KOYA SPA,"HEAD, NECK, SHOULDERS AND ARMS MASSAGE",Head Massage,Head Massage,"Using firm pressure, soothing strokes and stretches, this massage is designed to concentrate on tension built up in the upper body.",90,350000,IDR,350K/450K,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s21,obs-caef9dc4b4,KOYA SPA,KOYA JOURNEY,Other,Other,"Embark on a transformative escape designed to cleanse, rejuvenate, and restore your body and mind.",120,850000,IDR,850k,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-caef9dc4b4-s22,obs-caef9dc4b4,KOYA SPA,DEEP SLEEP,Other,Other,"This ritual is meticulously crafted to unlock a profound sense of tranquility. By stimulating key acupressure points along the back and legs, it gently soothes the nervous system, enhances sleep quality, and improves circulation.",120,850000,IDR,850k,FIXED,,,true,https://www.fresha.com/book-now/koya-spa-jwn2l36e/all-offer?pId=766560,http://koyaspabali.com,2026-08-25T01:39:11+00:00,high
obs-0c754d860f-s1,obs-0c754d860f,Korra Spa,Traditional Balinese Massage,Balinese Massage,Balinese Massage,"Uses a combination of gentle stretches, acupressure, and aromatherapy oil.",,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s2,obs-0c754d860f,Korra Spa,Deep Tissue Massage,Deep Tissue,Deep Tissue,Targets the deeper layers of muscle and fascia.,60,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s3,obs-0c754d860f,Korra Spa,Reflexology,Reflexology,Reflexology,Based on the principle that points on the feet correspond to organs in the body.,60,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s4,obs-0c754d860f,Korra Spa,Russian Manicure,Manicure,Manicure,A dry process using an electronic file for precise cleaning of the cuticle.,,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s5,obs-0c754d860f,Korra Spa,BABOR Hydra Bomb Facial,Facial,Facial,"Floods the skin with moisture, cools down inflammation, and restores glow.",,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s6,obs-0c754d860f,Korra Spa,Korra Bliss Package,Spa Package,Spa Package,A combination of treatments for a holistic experience.,,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-treatments-bali-guide,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s7,obs-0c754d860f,Korra Spa,Korra Energizing,Other,Other,Bring your mind and body back to a state of heightened awareness and inner peace by dissolving muscle tensions through a deep tissue massage followed by a stimulating foot reflexology. Complete the experience with choices of nourishing body scrub treatments to leave your skin refreshed and anew.,,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s8,obs-0c754d860f,Korra Spa,Signature Massage,Traditional Massage,Traditional Massage,"Experience our Signature massage, a unique blend of traditional Balinese and Hawaiian massage techniques, otherwise known as the ‘loving hands’ massage. This blissful, restorative treatment focuses on enhancing your breathing, rejuvenate your energy levels and soothe any aches of the body.",,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s9,obs-0c754d860f,Korra Spa,Refreshing Facial,Facial,Facial,Revitalize and reinvigorate your skin through a deep cleanse and facial massage. It’s the perfect treatment to combine with any other treatment or massage.,,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s10,obs-0c754d860f,Korra Spa,Moringa Body Scrub,Body Scrub,Body Scrub,"Nourish your skin with the rich antioxidant and anti-inflammatory properties of Moringa. This unique body scrub mixture not only cleanses and help brighten the skin, it also improves the texture, elasticity and rejuvenates your skin.",,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s11,obs-0c754d860f,Korra Spa,60-minute Balinese body scrub,Body Scrub,Body Scrub,"sloughing away dead skin cells, improving circulation, and leaving skin silky smooth",60,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/wellness-day-itinerary-bali-korra-spa,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s12,obs-0c754d860f,Korra Spa,90-minute Balinese massage,Balinese Massage,Balinese Massage,"the core of your spa day, addressing tension, restoring energy flow, and inducing deep relaxation",90,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/wellness-day-itinerary-bali-korra-spa,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s13,obs-0c754d860f,Korra Spa,90-minute deep tissue massage,Deep Tissue,Deep Tissue,"the core of your spa day, addressing tension, restoring energy flow, and inducing deep relaxation",90,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/wellness-day-itinerary-bali-korra-spa,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s14,obs-0c754d860f,Korra Spa,30-minute facial,Facial,Facial,a brightening or hydrating facial to complete the full-body renewal,30,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/wellness-day-itinerary-bali-korra-spa,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s15,obs-0c754d860f,Korra Spa,Korra Bliss Package,Spa Package,Spa Package,A full-body New Year ritual designed for complete renewal.,120,650000,IDR,650k,FIXED,,,true,https://korraspa.com/bookings/,https://korraspa.com/best-spa-package-bali-new-year-2026,2026-08-25T01:39:11+00:00,high
obs-0c754d860f-s16,obs-0c754d860f,Korra Spa,Foot Polish,Foot Massage,Foot Massage,"Begin by grounding yourself. Dead skin is buffed away, and tired feet are restored.",20,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-package-bali-new-year-2026,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s17,obs-0c754d860f,Korra Spa,Balinese Massage,Balinese Massage,Balinese Massage,Traditional long strokes combined with acupressure calm the nervous system.,60,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-package-bali-new-year-2026,2026-08-25T01:39:11+00:00,medium
obs-0c754d860f-s18,obs-0c754d860f,Korra Spa,Silk Scrub,Body Scrub,Body Scrub,"A full-body exfoliation removes dead skin cells accumulated from sun, salt, and sweat.",40,,,,,,,,https://korraspa.com/bookings/,https://korraspa.com/best-spa-package-bali-new-year-2026,2026-08-25T01:39:11+00:00,medium
obs-658f535ee7-s1,obs-658f535ee7,Beautyfulspa,Aloe Glow Massage,Traditional Massage,Traditional Massage,"A soothing massage using natural aloe vera gel to cool and deeply hydrate the skin, helping to reduce redness, irritation, and dryness especially after sun exposure. Perfect for sensitive skin or for restoring your natural glow after a day in the tropical sun.",90,300000,IDR,Rp 300.000 – Rp 370.000,FROM,,,true,https://beautyfulspabali.com/booking,https://beautyfulspabali.com/,2026-08-25T01:39:11+00:00,high
obs-658f535ee7-s2,obs-658f535ee7,Beautyfulspa,Anti Cellulite,Other,Other,"A treatment designed to reduce the appearance of cellulite by stimulating blood circulation, breaking down fat deposits, and improving skin tone. It involves techniques like deep tissue massage, lymphatic drainage and using cupping.",90,250000,IDR,Rp 250.000 – Rp 540.000,FROM,,,true,https://beautyfulspabali.com/booking,https://beautyfulspabali.com/,2026-08-25T01:39:11+00:00,high
obs-658f535ee7-s3,obs-658f535ee7,Beautyfulspa,Anti Cellulite,Other,Other,"A treatment designed to reduce the appearance of cellulite by stimulating blood circulation, breaking down fat deposits, and improving skin tone. It involves techniques like deep tissue massage, lymphatic drainage and using cupping.",90,380000,IDR,Rp 380.000 – Rp 540.000,FROM,,,true,https://beautyfulspabali.com/booking,https://beautyfulspabali.com/,2026-08-25T01:39:11+00:00,high
obs-658f535ee7-s4,obs-658f535ee7,Beautyfulspa,Aromatherapy Massage,Aromatherapy,Aromatherapy,"Aromatherapy is a therapy using essential oils and warm oil from plants to relax, reduce stress, and improve well-being.",90,300000,IDR,Rp 300.000 – Rp 430.000,FROM,,,true,https://beautyfulspabali.com/booking,https://beautyfulspabali.com/,2026-08-25T01:39:11+00:00,high
